date,open,high,low,close,volume
2023-05-22,0.666089,0.666426,0.664071,0.664408,1000
2023-05-23,0.664408,0.664848,0.661768,0.662208,1000
2023-05-24,0.662208,0.663828,0.652488,0.654108,1000
2023-05-25,0.654108,0.654806,0.649920,0.650618,1000
2023-05-26,0.650618,0.651828,0.649874,0.651084,1000
2023-05-30,0.651084,0.652167,0.650213,0.651296,1000
2023-05-31,0.651296,0.652097,0.646490,0.647291,1000
2023-06-01,0.647291,0.659756,0.645214,0.657678,1000
2023-06-02,0.657678,0.662378,0.656895,0.661594,1000
2023-06-05,0.661594,0.663092,0.661105,0.662603,1000
2023-06-06,0.662603,0.668334,0.661648,0.667379,1000
2023-06-07,0.667379,0.667733,0.665735,0.666089,1000
2023-06-08,0.666089,0.671611,0.665169,0.670691,1000
2023-06-09,0.670691,0.674651,0.670031,0.673991,1000
2023-06-12,0.673991,0.675367,0.673342,0.674718,1000
2023-06-13,0.674718,0.678175,0.674142,0.677599,1000
2023-06-14,0.677599,0.684320,0.676478,0.683200,1000
2023-06-15,0.683200,0.687876,0.682421,0.687096,1000
2023-06-16,0.687096,0.687819,0.685760,0.686483,1000
2023-06-20,0.686483,0.688379,0.675106,0.677002,1000
2023-06-21,0.677002,0.678570,0.676536,0.678104,1000
2023-06-22,0.678104,0.678663,0.674752,0.675311,1000
2023-06-23,0.675311,0.676629,0.667399,0.668717,1000
2023-06-26,0.668717,0.669519,0.667514,0.668315,1000
2023-06-27,0.668315,0.669318,0.667313,0.668315,1000
2023-06-28,0.668315,0.669580,0.660723,0.661989,1000
2023-06-29,0.661989,0.663642,0.661652,0.663306,1000
2023-06-30,0.663306,0.666912,0.662705,0.666311,1000
2023-07-03,0.666311,0.668073,0.666018,0.667780,1000
2023-07-05,0.667780,0.668073,0.666018,0.666311,1000
2023-07-06,0.666311,0.667193,0.661019,0.661901,1000
2023-07-07,0.661901,0.669920,0.660565,0.668583,1000
2023-07-10,0.668583,0.668922,0.666550,0.666889,1000
2023-07-11,0.666889,0.667644,0.665645,0.666400,1000
2023-07-12,0.666400,0.680555,0.664041,0.678196,1000
2023-07-13,0.678196,0.689103,0.676378,0.687285,1000
2023-07-14,0.687285,0.687878,0.683730,0.684322,1000
2023-07-17,0.684322,0.684770,0.681634,0.682082,1000
2023-07-18,0.682082,0.682918,0.680873,0.681710,1000
2023-07-19,0.681710,0.682789,0.675237,0.676315,1000
2023-07-20,0.676315,0.678076,0.676022,0.677782,1000
2023-07-21,0.677782,0.678595,0.672905,0.673718,1000
2023-07-24,0.673718,0.675367,0.673342,0.674992,1000
2023-07-25,0.674992,0.679942,0.674166,0.679117,1000
2023-07-26,0.679117,0.679824,0.674878,0.675584,1000
2023-07-27,0.675584,0.675903,0.673672,0.673991,1000
2023-07-28,0.673991,0.675393,0.665575,0.666978,1000
2023-07-31,0.666978,0.674196,0.665775,0.672993,1000
2023-08-01,0.672993,0.675369,0.658737,0.661113,1000
2023-08-02,0.661113,0.662497,0.652809,0.654193,1000
2023-08-03,0.654193,0.655777,0.653811,0.655394,1000
2023-08-04,0.655394,0.661524,0.654372,0.660502,1000
2023-08-07,0.660502,0.661326,0.655560,0.656383,1000
2023-08-08,0.656383,0.657384,0.650380,0.651381,1000
2023-08-09,0.651381,0.652912,0.650955,0.652486,1000
2023-08-10,0.652486,0.656336,0.651844,0.655695,1000
2023-08-11,0.655695,0.656972,0.648031,0.649308,1000
2023-08-14,0.649308,0.650431,0.648482,0.649604,1000
2023-08-15,0.649604,0.649966,0.648020,0.648382,1000
2023-08-16,0.648382,0.649259,0.643121,0.643998,1000
2023-08-17,0.643998,0.644461,0.641221,0.641684,1000
2023-08-18,0.641684,0.642461,0.640537,0.641313,1000
2023-08-21,0.641313,0.641715,0.638903,0.639304,1000
2023-08-22,0.639304,0.643149,0.638664,0.642508,1000
2023-08-23,0.642508,0.647795,0.641627,0.646914,1000
2023-08-24,0.646914,0.647779,0.641726,0.642591,1000
2023-08-25,0.642591,0.643093,0.639580,0.640082,1000
2023-08-28,0.640082,0.643093,0.639580,0.642591,1000
2023-08-29,0.642591,0.646575,0.641927,0.645911,1000
2023-08-30,0.645911,0.650241,0.645190,0.649519,1000
2023-08-31,0.649519,0.650065,0.646243,0.646789,1000
2023-09-01,0.646789,0.647164,0.644536,0.644912,1000
2023-09-05,0.644912,0.646253,0.636861,0.638203,1000
2023-09-06,0.638203,0.639160,0.637246,0.638203,1000
2023-09-07,0.638203,0.639058,0.637144,0.637999,1000
2023-09-08,0.637999,0.639263,0.637347,0.638610,1000
2023-09-11,0.638610,0.644479,0.637632,0.643501,1000
2023-09-12,0.643501,0.643865,0.641938,0.642302,1000
2023-09-13,0.642302,0.643369,0.641441,0.642508,1000
2023-09-14,0.642508,0.644894,0.642111,0.644496,1000
2023-09-15,0.644496,0.645317,0.643384,0.644205,1000
2023-09-18,0.644205,0.645172,0.643239,0.644205,1000
2023-09-19,0.644205,0.646102,0.643889,0.645786,1000
2023-09-20,0.645786,0.650722,0.644964,0.649899,1000
2023-09-21,0.649899,0.651435,0.640684,0.642220,1000
2023-09-22,0.642220,0.645900,0.641606,0.645286,1000
2023-09-25,0.645286,0.645941,0.641359,0.642013,1000
2023-09-26,0.642013,0.642318,0.640188,0.640492,1000
2023-09-27,0.640492,0.641234,0.636038,0.636780,1000
2023-09-28,0.636780,0.643902,0.635594,0.642715,1000
2023-09-29,0.642715,0.645601,0.642234,0.645120,1000
2023-10-02,0.645120,0.646641,0.635989,0.637511,1000
2023-10-03,0.637511,0.639156,0.627642,0.629287,1000
2023-10-04,0.629287,0.634599,0.628402,0.633714,1000
2023-10-05,0.633714,0.635310,0.633405,0.635001,1000
2023-10-06,0.635001,0.640263,0.634124,0.639386,1000
2023-10-10,0.639386,0.643728,0.638663,0.643004,1000
2023-10-11,0.643004,0.643466,0.640236,0.640697,1000
2023-10-12,0.640697,0.642158,0.631932,0.633392,1000
2023-10-13,0.633392,0.634269,0.628133,0.629010,1000
2023-10-16,0.629010,0.634895,0.628029,0.633914,1000
2023-10-17,0.633914,0.638474,0.633154,0.637714,1000
2023-10-18,0.637714,0.638539,0.632769,0.633593,1000
2023-10-19,0.633593,0.634001,0.632103,0.632511,1000
2023-10-20,0.632511,0.633159,0.631263,0.631912,1000
2023-10-23,0.631912,0.634074,0.631551,0.633714,1000
2023-10-24,0.633714,0.635249,0.633345,0.634880,1000
2023-10-25,0.634880,0.635178,0.633095,0.633392,1000
2023-10-26,0.633392,0.633832,0.630754,0.631194,1000
2023-10-27,0.631194,0.636005,0.630392,0.635203,1000
2023-10-30,0.635203,0.637827,0.634766,0.637389,1000
2023-10-31,0.637389,0.638229,0.632352,0.633192,1000
2023-11-01,0.633192,0.636915,0.632571,0.636294,1000
2023-11-02,0.636294,0.643405,0.635109,0.642220,1000
2023-11-03,0.642220,0.652399,0.640523,0.650703,1000
2023-11-06,0.650703,0.651467,0.649516,0.650280,1000
2023-11-07,0.650280,0.651859,0.640806,0.642385,1000
2023-11-08,0.642385,0.643203,0.641277,0.642096,1000
2023-11-09,0.642096,0.643018,0.641092,0.642013,1000
2023-11-13,0.642013,0.642678,0.638028,0.638692,1000
2023-11-14,0.638692,0.651179,0.636611,0.649098,1000
2023-11-15,0.649098,0.652347,0.648556,0.651806,1000
2023-11-16,0.651806,0.652884,0.645334,0.646412,1000
2023-11-17,0.646412,0.649989,0.645816,0.649393,1000
2023-11-20,0.649393,0.656955,0.648132,0.655695,1000
2023-11-21,0.655695,0.657240,0.655269,0.656814,1000
2023-11-22,0.656814,0.657475,0.652848,0.653509,1000
2023-11-24,0.653509,0.659396,0.652528,0.658415,1000
2023-11-27,0.658415,0.660056,0.658077,0.659718,1000
2023-11-28,0.659718,0.667950,0.658346,0.666578,1000
2023-11-29,0.666578,0.667531,0.660860,0.661813,1000
2023-11-30,0.661813,0.662609,0.660624,0.661419,1000
2023-12-01,0.661419,0.666917,0.660503,0.666001,1000
2023-12-04,0.666001,0.666803,0.661186,0.661989,1000
2023-12-05,0.661989,0.663368,0.653714,0.655093,1000
2023-12-06,0.655093,0.657262,0.654732,0.656901,1000
2023-12-07,0.656901,0.660751,0.656259,0.660110,1000
2023-12-08,0.660110,0.660751,0.656259,0.656901,1000
2023-12-11,0.656901,0.657583,0.655615,0.656297,1000
2023-12-12,0.656297,0.657174,0.655205,0.656082,1000
2023-12-13,0.656082,0.658725,0.655641,0.658285,1000
2023-12-14,0.658285,0.673928,0.655677,0.671321,1000
2023-12-15,0.671321,0.672419,0.670404,0.671501,1000
2023-12-18,0.671501,0.671861,0.669343,0.669703,1000
2023-12-19,0.669703,0.677858,0.668343,0.676498,1000
2023-12-20,0.676498,0.677467,0.675438,0.676407,1000
2023-12-21,0.676407,0.679493,0.675893,0.678979,1000
2023-12-22,0.678979,0.680669,0.678628,0.680318,1000
2023-12-26,0.680318,0.681990,0.679945,0.681617,1000
2023-12-27,0.681617,0.684976,0.681057,0.684416,1000
2023-12-28,0.684416,0.685442,0.683389,0.684416,1000
2023-12-29,0.684416,0.684743,0.682453,0.682780,1000
2024-01-02,0.682780,0.683918,0.675957,0.677094,1000
2024-01-03,0.677094,0.678113,0.670979,0.671998,1000
2024-01-04,0.671998,0.672508,0.670495,0.671006,1000
