date,open,high,low,close,volume
2020-09-18,1.295505,1.297195,1.293310,1.295001,1000
2020-09-21,1.295001,1.298116,1.276312,1.279427,1000
2020-09-22,1.279427,1.280794,1.271221,1.272588,1000
2020-09-23,1.272588,1.275718,1.271893,1.275022,1000
2020-09-24,1.275022,1.276365,1.272543,1.273885,1000
2020-09-25,1.273885,1.274533,1.270001,1.270648,1000
2020-09-28,1.270648,1.289676,1.267477,1.286505,1000
2020-09-29,1.286505,1.287523,1.283669,1.284687,1000
2020-09-30,1.284687,1.293651,1.283193,1.292157,1000
2020-10-01,1.292157,1.293092,1.289221,1.290156,1000
2020-10-02,1.290156,1.293430,1.289551,1.292825,1000
2020-10-05,1.292825,1.298057,1.291953,1.297185,1000
2020-10-06,1.297185,1.297783,1.293900,1.294498,1000
2020-10-07,1.294498,1.295134,1.290687,1.291322,1000
2020-10-08,1.291322,1.294933,1.290721,1.294331,1000
2020-10-09,1.294331,1.301399,1.293153,1.300221,1000
2020-10-13,1.300221,1.300896,1.296174,1.296849,1000
2020-10-14,1.296849,1.303334,1.295768,1.302253,1000
2020-10-15,1.302253,1.304372,1.289537,1.291656,1000
2020-10-16,1.291656,1.294347,1.290468,1.293159,1000
2020-10-19,1.293159,1.301228,1.291814,1.299883,1000
2020-10-20,1.299883,1.300826,1.294226,1.295169,1000
2020-10-21,1.295169,1.318046,1.291356,1.314233,1000
2020-10-22,1.314233,1.315265,1.308040,1.309072,1000
2020-10-23,1.309072,1.310096,1.302927,1.303951,1000
2020-10-26,1.303951,1.304970,1.301064,1.302083,1000
2020-10-27,1.302083,1.307596,1.301165,1.306677,1000
2020-10-28,1.306677,1.308070,1.298321,1.299714,1000
2020-10-29,1.299714,1.301858,1.286848,1.288992,1000
2020-10-30,1.288992,1.294193,1.288125,1.293326,1000
2020-11-02,1.293326,1.293927,1.289722,1.290323,1000
2020-11-03,1.290323,1.307902,1.287393,1.304972,1000
2020-11-04,1.304972,1.305550,1.301506,1.302083,1000
2020-11-05,1.302083,1.313560,1.300171,1.311647,1000
2020-11-06,1.311647,1.317034,1.310750,1.316136,1000
2020-11-09,1.316136,1.316896,1.312955,1.313715,1000
2020-11-10,1.313715,1.325399,1.311768,1.323452,1000
2020-11-12,1.323452,1.325295,1.312389,1.314233,1000
2020-11-13,1.314233,1.318181,1.313575,1.317523,1000
2020-11-16,1.317523,1.320633,1.316674,1.319784,1000
2020-11-17,1.319784,1.325658,1.318805,1.324679,1000
2020-11-18,1.324679,1.331021,1.323622,1.329964,1000
2020-11-19,1.329964,1.331442,1.321099,1.322576,1000
2020-11-20,1.322576,1.330805,1.321205,1.329434,1000
2020-11-23,1.329434,1.331694,1.327704,1.329964,1000
2020-11-24,1.329964,1.335929,1.328970,1.334935,1000
2020-11-25,1.334935,1.338371,1.334357,1.337793,1000
2020-11-30,1.337793,1.338578,1.333082,1.333867,1000
2020-12-01,1.333867,1.340298,1.332795,1.339226,1000
2020-12-02,1.339226,1.340120,1.333863,1.334757,1000
2020-12-03,1.334757,1.352482,1.331803,1.349528,1000
2020-12-04,1.349528,1.351004,1.346959,1.348436,1000
2020-12-07,1.348436,1.351065,1.332663,1.335292,1000
2020-12-08,1.335292,1.337563,1.333556,1.335827,1000
2020-12-09,1.335827,1.339906,1.335147,1.339226,1000
2020-12-10,1.339226,1.341220,1.327263,1.329257,1000
2020-12-11,1.329257,1.331152,1.317889,1.319784,1000
2020-12-14,1.319784,1.334977,1.317251,1.332445,1000
2020-12-15,1.332445,1.345548,1.330261,1.343364,1000
2020-12-16,1.343364,1.351635,1.341985,1.350257,1000
2020-12-17,1.350257,1.363046,1.348125,1.360915,1000
2020-12-18,1.360915,1.363155,1.347469,1.349710,1000
2020-12-21,1.349710,1.352558,1.332622,1.335470,1000
2020-12-22,1.335470,1.337205,1.333200,1.334935,1000
2020-12-23,1.334935,1.354196,1.331725,1.350986,1000
2020-12-28,1.350986,1.352258,1.343357,1.344628,1000
2020-12-29,1.344628,1.352477,1.343320,1.351169,1000
2020-12-30,1.351169,1.362419,1.349294,1.360544,1000
2020-12-31,1.360544,1.367235,1.359429,1.366120,1000
2021-01-04,1.366120,1.368342,1.352792,1.355014,1000
2021-01-05,1.355014,1.363429,1.353611,1.362027,1000
2021-01-06,1.362027,1.362677,1.358599,1.359250,1000
2021-01-07,1.359250,1.360097,1.354166,1.355014,1000
2021-01-08,1.355014,1.358989,1.354351,1.358327,1000
2021-01-11,1.358327,1.359539,1.351053,1.352265,1000
2021-01-12,1.352265,1.365985,1.349978,1.363698,1000
2021-01-13,1.363698,1.365464,1.361375,1.363141,1000
2021-01-14,1.363141,1.370082,1.361984,1.368925,1000
2021-01-15,1.368925,1.370713,1.358202,1.359989,1000
2021-01-19,1.359989,1.363423,1.359335,1.362769,1000
2021-01-21,1.362769,1.373988,1.360899,1.372119,1000
2021-01-22,1.372119,1.372832,1.367837,1.368551,1000
2021-01-25,1.368551,1.369759,1.365659,1.366867,1000
2021-01-26,1.366867,1.374073,1.365666,1.372872,1000
2021-01-27,1.372872,1.373699,1.367911,1.368738,1000
2021-01-28,1.368738,1.373473,1.367949,1.372684,1000
2021-01-29,1.372684,1.374554,1.370437,1.372307,1000
2021-02-01,1.372307,1.373320,1.366228,1.367241,1000
2021-02-02,1.367241,1.367888,1.363795,1.364443,1000
2021-02-03,1.364443,1.366863,1.362767,1.365188,1000
2021-02-04,1.365188,1.367890,1.363791,1.366494,1000
2021-02-05,1.366494,1.372340,1.365519,1.371366,1000
2021-02-08,1.371366,1.374651,1.370530,1.373815,1000
2021-02-09,1.373815,1.380866,1.372640,1.379691,1000
2021-02-10,1.379691,1.386112,1.378621,1.385042,1000
2021-02-11,1.385042,1.385679,1.381533,1.382170,1000
2021-02-12,1.382170,1.386076,1.381519,1.385425,1000
2021-02-16,1.385425,1.392132,1.384308,1.391014,1000
2021-02-17,1.391014,1.392247,1.383617,1.384850,1000
2021-02-18,1.384850,1.397838,1.382685,1.395673,1000
2021-02-19,1.395673,1.403895,1.394303,1.402525,1000
2021-02-22,1.402525,1.408684,1.401498,1.407658,1000
2021-02-23,1.407658,1.410565,1.406337,1.409245,1000
2021-02-24,1.409245,1.412056,1.407824,1.410636,1000
2021-02-25,1.410636,1.412652,1.408421,1.410437,1000
2021-02-26,1.410437,1.413585,1.391553,1.394700,1000
2021-03-01,1.394700,1.396305,1.392124,1.393728,1000
2021-03-02,1.393728,1.397088,1.392899,1.396258,1000
2021-03-03,1.396258,1.399135,1.394942,1.397819,1000
2021-03-04,1.397819,1.400996,1.396796,1.399972,1000
2021-03-05,1.399972,1.403609,1.378151,1.381788,1000
2021-03-08,1.381788,1.383478,1.379335,1.381025,1000
2021-03-09,1.381025,1.389768,1.379568,1.388310,1000
2021-03-10,1.388310,1.391167,1.386997,1.389854,1000
2021-03-11,1.389854,1.399647,1.388222,1.398015,1000
2021-03-12,1.398015,1.399105,1.391473,1.392564,1000
2021-03-15,1.392564,1.393761,1.385381,1.386578,1000
2021-03-16,1.386578,1.390010,1.385842,1.389275,1000
2021-03-17,1.389275,1.391165,1.386999,1.388889,1000
2021-03-18,1.388889,1.394696,1.387921,1.393728,1000
2021-03-19,1.393728,1.395043,1.385840,1.387155,1000
2021-03-22,1.387155,1.388465,1.384308,1.385617,1000
2021-03-23,1.385617,1.386841,1.378277,1.379501,1000
2021-03-24,1.379501,1.380939,1.370868,1.372307,1000
2021-03-25,1.372307,1.374271,1.370155,1.372119,1000
2021-03-26,1.372119,1.380749,1.370680,1.379310,1000
2021-03-29,1.379310,1.381379,1.377241,1.379310,1000
2021-03-30,1.379310,1.380598,1.371584,1.372872,1000
2021-03-31,1.372872,1.380826,1.371546,1.379501,1000
2021-04-01,1.379501,1.383163,1.378890,1.382552,1000
2021-04-02,1.382552,1.384626,1.380478,1.382552,1000
2021-04-05,1.382552,1.392242,1.380937,1.390627,1000
2021-04-06,1.390627,1.391783,1.383694,1.384850,1000
2021-04-07,1.384850,1.386679,1.373876,1.375705,1000
2021-04-08,1.375705,1.376821,1.372699,1.373815,1000
2021-04-09,1.373815,1.375687,1.371566,1.373438,1000
2021-04-12,1.373438,1.375876,1.371754,1.374193,1000
2021-04-13,1.374193,1.376254,1.372131,1.374193,1000
2021-04-14,1.374193,1.379877,1.373245,1.378930,1000
2021-04-15,1.378930,1.380617,1.376483,1.378170,1000
2021-04-16,1.378170,1.383429,1.377293,1.382552,1000
2021-04-19,1.382552,1.400638,1.379538,1.397624,1000
2021-04-20,1.397624,1.398645,1.394458,1.395479,1000
2021-04-21,1.395479,1.396597,1.392416,1.393534,1000
2021-04-22,1.393534,1.395232,1.383343,1.385042,1000
2021-04-23,1.385042,1.386831,1.382677,1.384466,1000
2021-04-26,1.384466,1.390005,1.383543,1.389082,1000
2021-04-27,1.389082,1.392037,1.387865,1.390821,1000
2021-04-28,1.390821,1.393392,1.389217,1.391788,1000
2021-04-29,1.391788,1.396450,1.391011,1.395673,1000
2021-04-30,1.395673,1.398030,1.381535,1.383892,1000
2021-05-03,1.383892,1.392671,1.382428,1.391208,1000
2021-05-04,1.391208,1.391980,1.386575,1.387347,1000
2021-05-05,1.387347,1.391980,1.386575,1.391208,1000
2021-05-06,1.391208,1.391864,1.387269,1.387925,1000
2021-05-07,1.387925,1.402381,1.385516,1.399972,1000
2021-05-10,1.399972,1.418279,1.396921,1.415228,1000
2021-05-11,1.415228,1.417150,1.412905,1.414827,1000
2021-05-12,1.414827,1.416182,1.406699,1.408054,1000
2021-05-13,1.408054,1.409003,1.402363,1.403312,1000
2021-05-14,1.403312,1.410908,1.402046,1.409642,1000
2021-05-17,1.409642,1.413254,1.409016,1.412629,1000
2021-05-18,1.412629,1.419602,1.411467,1.418440,1000
2021-05-19,1.418440,1.419761,1.415511,1.416832,1000
2021-05-20,1.416832,1.419663,1.415408,1.418239,1000
2021-05-21,1.418239,1.419158,1.414910,1.415829,1000
