date,open,high,low,close,volume
2023-07-31,0.756144,0.760625,0.755397,0.759878,1000
2023-08-01,0.759878,0.761354,0.751027,0.752502,1000
2023-08-02,0.752502,0.753010,0.749455,0.749963,1000
2023-08-03,0.749963,0.750918,0.748669,0.749625,1000
2023-08-04,0.749625,0.750834,0.748585,0.749794,1000
2023-08-07,0.749794,0.750186,0.747439,0.747831,1000
2023-08-08,0.747831,0.748743,0.742362,0.743273,1000
2023-08-09,0.743273,0.744721,0.742489,0.743937,1000
2023-08-10,0.743937,0.746668,0.743482,0.746213,1000
2023-08-11,0.746213,0.746613,0.743814,0.744214,1000
2023-08-14,0.744214,0.744942,0.742711,0.743439,1000
2023-08-15,0.743439,0.743973,0.741746,0.742280,1000
2023-08-16,0.742280,0.742764,0.739381,0.739864,1000
2023-08-17,0.739864,0.740809,0.738590,0.739536,1000
2023-08-18,0.739536,0.739917,0.737244,0.737626,1000
2023-08-21,0.737626,0.738569,0.736357,0.737300,1000
2023-08-22,0.737300,0.738843,0.736628,0.738171,1000
2023-08-23,0.738171,0.739415,0.737199,0.738443,1000
2023-08-24,0.738443,0.739005,0.736793,0.737354,1000
2023-08-25,0.737354,0.738047,0.733198,0.733891,1000
2023-08-28,0.733891,0.735834,0.733567,0.735510,1000
2023-08-29,0.735510,0.736804,0.734596,0.735889,1000
2023-08-30,0.735889,0.740724,0.735083,0.739919,1000
2023-08-31,0.739919,0.740371,0.738155,0.738607,1000
2023-09-01,0.738607,0.739075,0.735801,0.736269,1000
2023-09-05,0.736269,0.736695,0.734490,0.734916,1000
2023-09-06,0.734916,0.735433,0.731816,0.732332,1000
2023-09-07,0.732332,0.732813,0.730620,0.731101,1000
2023-09-08,0.731101,0.734772,0.730489,0.734160,1000
2023-09-11,0.734160,0.736755,0.733728,0.736323,1000
2023-09-12,0.736323,0.738190,0.735977,0.737844,1000
2023-09-13,0.737844,0.739498,0.737281,0.738934,1000
2023-09-14,0.738934,0.740591,0.738371,0.740028,1000
2023-09-15,0.740028,0.741386,0.739164,0.740521,1000
2023-09-18,0.740521,0.742238,0.740013,0.741730,1000
2023-09-19,0.741730,0.745109,0.741166,0.744546,1000
2023-09-20,0.744546,0.745858,0.743623,0.744934,1000
2023-09-21,0.744934,0.745597,0.740957,0.741620,1000
2023-09-22,0.741620,0.743202,0.740974,0.742556,1000
2023-09-25,0.742556,0.743504,0.741277,0.742225,1000
2023-09-26,0.742225,0.742621,0.739852,0.740247,1000
2023-09-27,0.740247,0.741275,0.739055,0.740083,1000
2023-09-28,0.740083,0.742588,0.739665,0.742170,1000
2023-09-29,0.742170,0.742839,0.738156,0.738825,1000
2023-10-02,0.738825,0.740242,0.730327,0.731743,1000
